Frame,Sekunde,Aktion,WRIST_Y,SHOULDER_Y,ANKLE_Y,Sichtbarkeit,Fehler
858,34.32,neutral,0.5689942836761475,0.5385417938232422,0.6782616972923279,0.38,True
859,34.36,neutral,0.5093747973442078,0.5335500240325928,0.6628780364990234,0.4,True
860,34.4,neutral,0.5396836996078491,0.5295723080635071,0.6840896606445312,0.41,True
861,34.44,neutral,0.5267942547798157,0.5285665392875671,0.6684665083885193,0.41,True
862,34.48,neutral,0.568172037601471,0.5303066968917847,0.6642372012138367,0.41,True
863,34.52,neutral,0.49791887402534485,0.5026295781135559,0.6658706068992615,0.43,True
864,34.56,neutral,0.5788280963897705,0.5144650936126709,0.6641249656677246,0.47,True
865,34.6,neutral,0.5694587230682373,0.5057461261749268,0.6615538001060486,0.47,True
866,34.64,neutral,0.46785008907318115,0.48633861541748047,0.656970202922821,0.51,False
867,34.68,neutral,0.4530700445175171,0.4602598547935486,0.6480933427810669,0.51,False
868,34.72,neutral,0.4029998183250427,0.44287580251693726,0.6287351250648499,0.55,False
869,34.76,neutral,0.4412042498588562,0.43818360567092896,0.6200811862945557,0.56,False
870,34.8,neutral,0.37326952815055847,0.4083334803581238,0.5812341570854187,0.6,False
883,35.32,neutral,0.7138867974281311,0.6971076130867004,0.8828911185264587,0.56,False
884,35.36,neutral,0.7393742799758911,0.7038231492042542,0.8858468532562256,0.56,False
885,35.4,neutral,0.789093017578125,0.7106615304946899,0.8872889280319214,0.55,False
886,35.44,neutral,0.7791814208030701,0.7129837870597839,0.8879839777946472,0.53,False
887,35.48,neutral,0.7954471111297607,0.712821364402771,0.8879349231719971,0.56,False
888,35.52,neutral,0.7991960048675537,0.7143183350563049,0.8876986503601074,0.59,False
889,35.56,neutral,0.7986758947372437,0.7145665884017944,0.8877905011177063,0.63,False
890,35.6,neutral,0.7569018602371216,0.7130557298660278,0.8848912119865417,0.63,False
891,35.64,neutral,0.7875560522079468,0.7122714519500732,0.8851014971733093,0.64,False
892,35.68,neutral,0.7906938195228577,0.7117831110954285,0.8852605223655701,0.65,False
893,35.72,neutral,0.7915803790092468,0.7108227610588074,0.885498583316803,0.65,False
894,35.76,neutral,0.7923082113265991,0.7088592648506165,0.8855062127113342,0.66,False
895,35.8,neutral,0.7891537547111511,0.7063998579978943,0.8856070041656494,0.65,False
896,35.84,neutral,0.78834468126297,0.7033990621566772,0.8869394063949585,0.64,False
897,35.88,neutral,0.7850728034973145,0.702032208442688,0.88802170753479,0.62,False
898,35.92,neutral,0.7845087647438049,0.6995013356208801,0.8892651796340942,0.61,False
899,35.96,neutral,0.7800647616386414,0.6973403692245483,0.8842533230781555,0.58,False
900,36.0,neutral,0.7758879065513611,0.6911577582359314,0.8838106989860535,0.57,False
901,36.04,neutral,0.7706705331802368,0.6881132125854492,0.8827911615371704,0.55,False
902,36.08,neutral,0.7693048119544983,0.6825947165489197,0.8741557598114014,0.57,False
903,36.12,neutral,0.7672662138938904,0.6779913306236267,0.8734992146492004,0.58,False
904,36.16,neutral,0.7598780393600464,0.6753313541412354,0.8585126399993896,0.6,False
905,36.2,neutral,0.7550604939460754,0.668492317199707,0.855539083480835,0.63,False
906,36.24,neutral,0.7487895488739014,0.6633875370025635,0.8550825715065002,0.65,False
907,36.28,neutral,0.744840145111084,0.6634689569473267,0.8451370000839233,0.65,False
908,36.32,neutral,0.7405456900596619,0.6631343364715576,0.848041832447052,0.66,False
909,36.36,neutral,0.7422982454299927,0.6635483503341675,0.832560122013092,0.66,False
910,36.4,neutral,0.7432770729064941,0.6640729904174805,0.8329592347145081,0.69,False
911,36.44,neutral,0.7426728010177612,0.6623693108558655,0.8510541319847107,0.71,False
912,36.48,neutral,0.7406094074249268,0.6591407656669617,0.8306365609169006,0.73,False
913,36.52,neutral,0.7351172566413879,0.6538974642753601,0.8165311813354492,0.75,False
914,36.56,neutral,0.7255691885948181,0.6504442691802979,0.8231823444366455,0.77,False
915,36.6,neutral,0.7162231802940369,0.6439793705940247,0.8179733157157898,0.77,False
916,36.64,neutral,0.7098543643951416,0.6393831968307495,0.8214364051818848,0.79,False
917,36.68,neutral,0.7017531394958496,0.6339611411094666,0.8216168880462646,0.79,False
918,36.72,neutral,0.6858189702033997,0.6290227770805359,0.8190456628799438,0.78,False
919,36.76,neutral,0.6830316781997681,0.6252068281173706,0.8165692090988159,0.76,False
920,36.8,neutral,0.678188145160675,0.6223827004432678,0.8190778493881226,0.75,False
921,36.84,neutral,0.6713526248931885,0.6203308701515198,0.8165438771247864,0.72,False
922,36.88,neutral,0.6708112359046936,0.6199747323989868,0.812620222568512,0.7,False
923,36.92,neutral,0.6690303683280945,0.6175388693809509,0.8029403686523438,0.68,False
924,36.96,neutral,0.6696279644966125,0.6130923628807068,0.7925882935523987,0.69,False
925,37.0,neutral,0.6697885990142822,0.6101271510124207,0.7844796180725098,0.69,False
926,37.04,neutral,0.673622190952301,0.6057558655738831,0.7869165539741516,0.7,False
927,37.08,neutral,0.6726610660552979,0.6011395454406738,0.7778222560882568,0.71,False
928,37.12,neutral,0.6709136366844177,0.5965906977653503,0.7744133472442627,0.7,False
929,37.16,neutral,0.6660162806510925,0.594794511795044,0.772172212600708,0.65,False
930,37.2,neutral,0.6696460843086243,0.59303879737854,0.7754851579666138,0.67,False
931,37.24,neutral,0.6701341867446899,0.5934933423995972,0.7769851684570312,0.68,False
932,37.28,neutral,0.6702135801315308,0.5946916937828064,0.770831286907196,0.69,False
933,37.32,neutral,0.6704098582267761,0.5943801403045654,0.7655942440032959,0.7,False
934,37.36,neutral,0.652299165725708,0.5944645404815674,0.7484344840049744,0.63,False
935,37.4,neutral,0.6557134985923767,0.5944274067878723,0.7456710338592529,0.65,False
936,37.44,neutral,0.6595770120620728,0.5929937958717346,0.7463733553886414,0.62,False
937,37.48,neutral,0.6582241654396057,0.5890294313430786,0.747189998626709,0.61,False
938,37.52,neutral,0.6499714851379395,0.5861850380897522,0.7473841309547424,0.58,False
939,37.56,neutral,0.5997732281684875,0.5836969017982483,0.7467966675758362,0.53,False
940,37.6,neutral,0.611221194267273,0.5811350345611572,0.7469658255577087,0.53,False
941,37.64,neutral,0.628828763961792,0.5827381610870361,0.7402195334434509,0.56,False
942,37.68,neutral,0.5957183241844177,0.5755993127822876,0.7408859729766846,0.59,False
943,37.72,neutral,0.6094685792922974,0.5797087550163269,0.7443194389343262,0.6,False
944,37.76,neutral,0.6128219366073608,0.5797100067138672,0.7404054403305054,0.61,False
945,37.8,neutral,0.6324884295463562,0.5802767872810364,0.7410035133361816,0.62,False
946,37.84,neutral,0.6375010013580322,0.5834540724754333,0.7410364151000977,0.65,False
947,37.88,neutral,0.6411992907524109,0.5853292942047119,0.7367534041404724,0.68,False
948,37.92,neutral,0.641986608505249,0.5912282466888428,0.7370049953460693,0.7,False
949,37.96,neutral,0.6392614245414734,0.592980682849884,0.7387622594833374,0.71,False
950,38.0,neutral,0.6523677706718445,0.5970995426177979,0.7401425838470459,0.73,False
951,38.04,neutral,0.6471326351165771,0.5966672897338867,0.7409617304801941,0.74,False
952,38.08,neutral,0.6567266583442688,0.5961744785308838,0.7413828372955322,0.76,False
953,38.12,neutral,0.6595461368560791,0.5992060303688049,0.7418510317802429,0.77,False
954,38.16,neutral,0.6348296999931335,0.5976079702377319,0.7419979572296143,0.78,False
955,38.2,neutral,0.6017404198646545,0.5969336628913879,0.7420285940170288,0.8,False
956,38.24,neutral,0.609577476978302,0.5972071886062622,0.7420737743377686,0.82,False
957,38.28,neutral,0.615092396736145,0.6023263931274414,0.7410376071929932,0.82,False
959,38.36,Angriff,0.4084334969520569,0.4202221632003784,0.6978312730789185,0.79,False
960,38.4,neutral,0.5001088380813599,0.4202686548233032,0.6924839019775391,0.79,False
961,38.44,Angriff,0.40363609790802,0.42312052845954895,0.6920978426933289,0.8,False
962,38.48,neutral,0.5020084381103516,0.46805340051651,0.7036643028259277,0.76,False
963,38.52,neutral,0.5142418146133423,0.47259944677352905,0.7082726359367371,0.73,False
964,38.56,neutral,0.5577523708343506,0.4647025465965271,0.7071192264556885,0.74,False
965,38.6,neutral,0.5747575759887695,0.4916747510433197,0.706328272819519,0.73,False
966,38.64,neutral,0.5807153582572937,0.5105791687965393,0.7049304246902466,0.71,False
967,38.68,neutral,0.5974991321563721,0.5386610627174377,0.7060039639472961,0.66,False
968,38.72,neutral,0.607111930847168,0.5459886193275452,0.71675705909729,0.64,False
969,38.76,neutral,0.6128073930740356,0.5478255152702332,0.7209617495536804,0.64,False
970,38.8,neutral,0.6181359887123108,0.5546981692314148,0.723007082939148,0.65,False
971,38.84,neutral,0.6165497899055481,0.5560799241065979,0.724573016166687,0.65,False
972,38.88,neutral,0.6190770864486694,0.5583336353302002,0.7252213358879089,0.66,False
973,38.92,neutral,0.6196635365486145,0.5585176348686218,0.7261972427368164,0.66,False
974,38.96,neutral,0.6221535205841064,0.5573862791061401,0.724529504776001,0.66,False
975,39.0,neutral,0.6192830801010132,0.5508557558059692,0.7233866453170776,0.65,False
976,39.04,neutral,0.612952709197998,0.5493147373199463,0.7229663729667664,0.6,False
977,39.08,neutral,0.6138975620269775,0.5497692823410034,0.7228624820709229,0.55,False
978,39.12,neutral,0.6149522066116333,0.5491127967834473,0.7225508689880371,0.52,False
979,39.16,neutral,0.6145449280738831,0.5478717088699341,0.7219305038452148,0.49,True
980,39.2,neutral,0.6181516051292419,0.5491548776626587,0.7210730314254761,0.5,True
981,39.24,neutral,0.6155269145965576,0.5549836754798889,0.7208510637283325,0.46,True
982,39.28,neutral,0.6146984100341797,0.5584769248962402,0.7250546813011169,0.42,True
983,39.32,neutral,0.6111403107643127,0.5606286525726318,0.7311542630195618,0.38,True
984,39.36,neutral,0.580522894859314,0.5615342259407043,0.7334206700325012,0.36,True
985,39.4,neutral,0.5673264265060425,0.5591403245925903,0.7335178256034851,0.35,True
986,39.44,neutral,0.564240574836731,0.5586382746696472,0.7309474945068359,0.33,True
987,39.48,neutral,0.5600955486297607,0.5556191802024841,0.7233267426490784,0.32,True
988,39.52,neutral,0.6132503151893616,0.557963490486145,0.716002881526947,0.29,True
989,39.56,neutral,0.6103512644767761,0.5581045746803284,0.7050535678863525,0.28,True
990,39.6,neutral,0.6065536737442017,0.554477870464325,0.6939175724983215,0.28,True
991,39.64,neutral,0.6024678945541382,0.5643959045410156,0.6965364813804626,0.33,True
992,39.68,neutral,0.6004930138587952,0.5390880703926086,0.69057297706604,0.31,True
993,39.72,neutral,0.582048237323761,0.5340786576271057,0.6906245350837708,0.3,True
994,39.76,neutral,0.598116397857666,0.5467309355735779,0.6894341111183167,0.29,True
995,39.8,neutral,0.597093403339386,0.5473330616950989,0.668136477470398,0.28,True
996,39.84,neutral,0.5969207286834717,0.5476162433624268,0.6657654047012329,0.27,True
997,39.88,neutral,0.5226249098777771,0.5464062690734863,0.6632224321365356,0.26,True
998,39.92,neutral,0.5528888702392578,0.5486273765563965,0.6632060408592224,0.26,True
999,39.96,neutral,0.6082624197006226,0.5668912529945374,0.6656441688537598,0.26,True
1000,40.0,neutral,0.6073236465454102,0.564850389957428,0.6615931987762451,0.25,True
1001,40.04,neutral,0.5993659496307373,0.5643791556358337,0.6658856868743896,0.23,True
1002,40.08,neutral,0.5977619290351868,0.5652797222137451,0.6680086255073547,0.28,True
1003,40.12,neutral,0.6036360859870911,0.563126266002655,0.6636967658996582,0.28,True
1004,40.16,neutral,0.6090330481529236,0.5619364380836487,0.6627321243286133,0.27,True
1005,40.2,neutral,0.6039739847183228,0.5532131791114807,0.6637780666351318,0.26,True
1006,40.24,neutral,0.6010148525238037,0.554054319858551,0.6654200553894043,0.25,True
1007,40.28,neutral,0.6025307178497314,0.5519955158233643,0.6650258898735046,0.25,True
1008,40.32,neutral,0.5479304790496826,0.5405887961387634,0.6726646423339844,0.29,True
1011,40.44,neutral,0.6268471479415894,0.6352537870407104,0.8721475005149841,0.3,True
1012,40.48,neutral,0.6900057196617126,0.6507347226142883,0.8740624189376831,0.33,True
1013,40.52,neutral,0.6987372636795044,0.6536850333213806,0.87412428855896,0.36,True
1014,40.56,neutral,0.7033448815345764,0.654817521572113,0.8741245865821838,0.35,True
1015,40.6,neutral,0.6992615461349487,0.6558301448822021,0.8750808238983154,0.34,True
1016,40.64,neutral,0.7281544208526611,0.6601392030715942,0.8760877251625061,0.32,True
1017,40.68,neutral,0.7437168955802917,0.6654509902000427,0.8852428793907166,0.32,True
1018,40.72,neutral,0.7315080165863037,0.668907105922699,0.8849883079528809,0.3,True
1019,40.76,neutral,0.7420532703399658,0.6680233478546143,0.8882827162742615,0.29,True
1020,40.8,neutral,0.7245966196060181,0.6676061153411865,0.8905210494995117,0.26,True
1021,40.84,neutral,0.7219026684761047,0.6653841137886047,0.8880883455276489,0.25,True
1022,40.88,neutral,0.6794406175613403,0.6624302864074707,0.887934684753418,0.23,True
1023,40.92,neutral,0.7017219066619873,0.6506073474884033,0.8751339912414551,0.24,True
1024,40.96,neutral,0.7342414259910583,0.6489431858062744,0.8610662221908569,0.3,True
1025,41.0,neutral,0.7352497577667236,0.6489368677139282,0.8495232462882996,0.36,True
1026,41.04,neutral,0.732139527797699,0.645024836063385,0.832045316696167,0.42,True
1027,41.08,neutral,0.7273591756820679,0.642293393611908,0.8268293738365173,0.48,True
1028,41.12,neutral,0.725228488445282,0.6435089707374573,0.8253739476203918,0.52,False
1029,41.16,neutral,0.7240598201751709,0.6447241306304932,0.817816436290741,0.57,False
1030,41.2,neutral,0.7238538265228271,0.645419180393219,0.8151272535324097,0.61,False
1031,41.24,neutral,0.7203875780105591,0.6456849575042725,0.8159354329109192,0.64,False
1032,41.28,neutral,0.7175888419151306,0.6446537375450134,0.8245633244514465,0.65,False
1033,41.32,neutral,0.6792364716529846,0.6333383321762085,0.8221616744995117,0.62,False
1034,41.36,neutral,0.6565597057342529,0.6241999864578247,0.8163502216339111,0.62,False
1035,41.4,neutral,0.6620967388153076,0.6206265687942505,0.8169285655021667,0.63,False
1036,41.44,neutral,0.6577478051185608,0.6123210787773132,0.8091718554496765,0.65,False
1037,41.48,neutral,0.6692256331443787,0.6050798296928406,0.8068802952766418,0.66,False
1038,41.52,neutral,0.6649690270423889,0.5954523086547852,0.8021499514579773,0.69,False
1039,41.56,neutral,0.6681291460990906,0.59496009349823,0.7995247840881348,0.72,False
1040,41.6,neutral,0.6476917266845703,0.5823485255241394,0.7997279763221741,0.73,False
1041,41.64,neutral,0.6106438636779785,0.5793276429176331,0.8015938997268677,0.74,False
1042,41.68,neutral,0.6409778594970703,0.5876199007034302,0.8014794588088989,0.73,False
1043,41.72,neutral,0.6466667652130127,0.5861843228340149,0.798561155796051,0.74,False
1044,41.76,neutral,0.6338484883308411,0.5529382824897766,0.7929232120513916,0.74,False
1045,41.8,neutral,0.6295773386955261,0.540991485118866,0.7836921215057373,0.74,False
1046,41.84,neutral,0.5669053196907043,0.5151845812797546,0.7811941504478455,0.71,False
1047,41.88,neutral,0.5498754978179932,0.5169715881347656,0.776445746421814,0.72,False
1048,41.92,neutral,0.5428833961486816,0.503827691078186,0.7606623768806458,0.69,False
1049,41.96,neutral,0.5810535550117493,0.5305188894271851,0.7697378396987915,0.69,False
1050,42.0,neutral,0.5246825218200684,0.5041349530220032,0.740585446357727,0.66,False
1060,42.4,neutral,0.54054194688797,0.4896790087223053,0.7910692691802979,0.61,False
1061,42.44,neutral,0.43412014842033386,0.4871557950973511,0.7889106869697571,0.6,False
1062,42.48,neutral,0.5517580509185791,0.4872007966041565,0.7860921025276184,0.56,False
1068,42.72,neutral,0.5519008040428162,0.5143791437149048,0.6896570324897766,0.52,False
1069,42.76,neutral,0.600609302520752,0.5244863629341125,0.6940281391143799,0.49,True
1070,42.8,neutral,0.6064600348472595,0.5316358208656311,0.6949796676635742,0.47,True
1071,42.84,neutral,0.6011680960655212,0.5339201092720032,0.695040762424469,0.44,True
1072,42.88,neutral,0.6057023406028748,0.533592164516449,0.6975715756416321,0.43,True
1073,42.92,neutral,0.5444055795669556,0.5335198044776917,0.6850165724754333,0.45,True
1074,42.96,neutral,0.5983724594116211,0.5385934710502625,0.6870100498199463,0.41,True
1075,43.0,neutral,0.6023626327514648,0.5422924757003784,0.6826953291893005,0.39,True
1076,43.04,neutral,0.6005358099937439,0.5496280193328857,0.6844757795333862,0.37,True
1077,43.08,neutral,0.5990171432495117,0.5508342981338501,0.6849097609519958,0.34,True
1078,43.12,neutral,0.598651111125946,0.551075279712677,0.6918034553527832,0.31,True
1079,43.16,neutral,0.6026152968406677,0.553011417388916,0.6900957226753235,0.3,True
1080,43.2,neutral,0.6094326376914978,0.5544548034667969,0.6890099048614502,0.31,True
1081,43.24,neutral,0.6104837656021118,0.551926851272583,0.6946042776107788,0.3,True
1082,43.28,neutral,0.6066958904266357,0.5508300065994263,0.6990411281585693,0.28,True
1083,43.32,neutral,0.6049896478652954,0.5489211678504944,0.6981797814369202,0.28,True
1084,43.36,neutral,0.5691742300987244,0.5425800681114197,0.6965972781181335,0.27,True
1085,43.4,neutral,0.5831105709075928,0.5415710806846619,0.6967490911483765,0.26,True
1086,43.44,neutral,0.5882017612457275,0.5408377051353455,0.6817939877510071,0.26,True
1087,43.48,neutral,0.600402295589447,0.5412800312042236,0.7129061818122864,0.25,True
1088,43.52,neutral,0.6031739711761475,0.5415191054344177,0.7088063955307007,0.24,True
1089,43.56,neutral,0.6122603416442871,0.5414411425590515,0.7057145237922668,0.24,True
1090,43.6,neutral,0.6111071109771729,0.543523907661438,0.7071564197540283,0.25,True
1091,43.64,neutral,0.609384298324585,0.5475581884384155,0.7089464664459229,0.26,True
1092,43.68,neutral,0.6145620942115784,0.5469838976860046,0.7120754718780518,0.29,True
1093,43.72,neutral,0.6184102892875671,0.5468468070030212,0.7221112251281738,0.32,True
1094,43.76,neutral,0.6218841075897217,0.5475415587425232,0.7252526879310608,0.34,True
1095,43.8,neutral,0.6180714964866638,0.5474356412887573,0.7255744934082031,0.32,True
1096,43.84,neutral,0.6162963509559631,0.5489486455917358,0.7288260459899902,0.32,True
1097,43.88,neutral,0.6042146682739258,0.5464817881584167,0.7260479927062988,0.3,True
1098,43.92,neutral,0.6054985523223877,0.5426100492477417,0.7235743999481201,0.29,True
1099,43.96,neutral,0.6038538813591003,0.5389068126678467,0.720508337020874,0.27,True
1100,44.0,neutral,0.6041696071624756,0.536776602268219,0.7201440930366516,0.25,True
1101,44.04,neutral,0.6046615839004517,0.5329792499542236,0.7125102281570435,0.25,True
1102,44.08,neutral,0.5993735194206238,0.5292468070983887,0.7115127444267273,0.24,True
1103,44.12,neutral,0.6052420139312744,0.5320031046867371,0.701923131942749,0.26,True
1104,44.16,neutral,0.6053521633148193,0.5331758856773376,0.6919766068458557,0.26,True
1105,44.2,neutral,0.6070950031280518,0.5394742488861084,0.682529866695404,0.25,True
1106,44.24,neutral,0.6088353991508484,0.5439288020133972,0.698176920413971,0.25,True
1107,44.28,neutral,0.6135339736938477,0.5462672114372253,0.6966432929039001,0.3,True
1108,44.32,neutral,0.6161177754402161,0.5482261776924133,0.6986767053604126,0.32,True
1109,44.36,neutral,0.6149375438690186,0.5470479130744934,0.6893622279167175,0.32,True
1110,44.4,neutral,0.614205002784729,0.5468280911445618,0.6902638077735901,0.32,True
1111,44.44,neutral,0.6053692698478699,0.5477311611175537,0.6887672543525696,0.31,True
1112,44.48,neutral,0.5903774499893188,0.5472571849822998,0.6919371485710144,0.29,True
1113,44.52,neutral,0.594414472579956,0.5473305583000183,0.6943919658660889,0.29,True
1114,44.56,neutral,0.5869143605232239,0.541789710521698,0.6992899179458618,0.28,True
1115,44.6,neutral,0.5901889204978943,0.5414796471595764,0.7030940651893616,0.29,True
1116,44.64,neutral,0.5936490893363953,0.5418442487716675,0.702221155166626,0.27,True
1117,44.68,neutral,0.58833909034729,0.541328489780426,0.7016660571098328,0.25,True
1118,44.72,neutral,0.5914250612258911,0.5384156703948975,0.7013263702392578,0.25,True
1119,44.76,neutral,0.5925406813621521,0.5374972820281982,0.7005263566970825,0.29,True
1120,44.8,neutral,0.593381941318512,0.5364348292350769,0.7004724740982056,0.28,True
1121,44.84,neutral,0.5869429707527161,0.534963071346283,0.7002658843994141,0.26,True
1122,44.88,neutral,0.5806929469108582,0.5341735482215881,0.6988730430603027,0.24,True
1123,44.92,neutral,0.5739858150482178,0.532696545124054,0.6970728039741516,0.22,True
1124,44.96,neutral,0.5594105124473572,0.5320368409156799,0.697204053401947,0.21,True
1125,45.0,neutral,0.5656588077545166,0.5305361747741699,0.6934502124786377,0.2,True
1126,45.04,neutral,0.5684473514556885,0.5295037627220154,0.692237913608551,0.18,True
1127,45.08,neutral,0.5695478320121765,0.5297634601593018,0.7048789858818054,0.17,True
1128,45.12,neutral,0.5693626403808594,0.5295677185058594,0.7001354694366455,0.16,True
1129,45.16,neutral,0.5725185871124268,0.5301295518875122,0.7001850605010986,0.15,True
1130,45.2,neutral,0.5734557509422302,0.5304269194602966,0.7020487785339355,0.13,True
1131,45.24,neutral,0.5736663341522217,0.5306723713874817,0.7001509070396423,0.13,True
1132,45.28,neutral,0.5739176273345947,0.5300138592720032,0.6999327540397644,0.12,True
1133,45.32,neutral,0.576125979423523,0.530138373374939,0.6991502642631531,0.11,True
1134,45.36,neutral,0.569258451461792,0.5302668809890747,0.6992210745811462,0.1,True
1135,45.4,neutral,0.5704654455184937,0.5304809808731079,0.699144721031189,0.09,True
1136,45.44,neutral,0.5780141353607178,0.5305919051170349,0.6990703344345093,0.09,True
1137,45.48,neutral,0.5836820006370544,0.5308598279953003,0.6988134980201721,0.08,True
1138,45.52,neutral,0.5839901566505432,0.5322853326797485,0.6988057494163513,0.08,True
1139,45.56,neutral,0.5831739902496338,0.5342070460319519,0.6990188360214233,0.07,True
1140,45.6,neutral,0.5828622579574585,0.5346248745918274,0.6991364359855652,0.07,True
1141,45.64,neutral,0.5858776569366455,0.5378409028053284,0.6991313099861145,0.07,True
1142,45.68,neutral,0.586995542049408,0.5401996970176697,0.6997602581977844,0.07,True
1143,45.72,neutral,0.589702844619751,0.5426457524299622,0.6985166072845459,0.07,True
1144,45.76,neutral,0.5908071994781494,0.5467046499252319,0.6971607804298401,0.08,True
1145,45.8,neutral,0.587074339389801,0.5489031672477722,0.6914702653884888,0.09,True
1146,45.84,neutral,0.5903770923614502,0.5484480261802673,0.6916055679321289,0.09,True
1147,45.88,neutral,0.5746142268180847,0.5507002472877502,0.6917679309844971,0.09,True
1148,45.92,neutral,0.5672571659088135,0.553412675857544,0.6929162740707397,0.09,True
1149,45.96,neutral,0.5681901574134827,0.5539267063140869,0.6930314898490906,0.08,True
1150,46.0,neutral,0.5910320281982422,0.5564128160476685,0.6934678554534912,0.09,True
1151,46.04,neutral,0.6010189056396484,0.5576653480529785,0.6947629451751709,0.09,True
1152,46.08,neutral,0.6231192946434021,0.5598846673965454,0.6934125423431396,0.1,True
1153,46.12,neutral,0.6213430166244507,0.557730495929718,0.6920645236968994,0.15,True
1154,46.16,neutral,0.6126019954681396,0.5573903322219849,0.6921882629394531,0.14,True
1155,46.2,neutral,0.6170518398284912,0.5570882558822632,0.6850299835205078,0.14,True
1156,46.24,neutral,0.6154301166534424,0.5554167032241821,0.6916010975837708,0.19,True
1157,46.28,neutral,0.6149228811264038,0.5527321696281433,0.6975898146629333,0.26,True
1158,46.32,neutral,0.6040195226669312,0.5477368831634521,0.6968843936920166,0.32,True
1159,46.36,neutral,0.6027465462684631,0.5448102355003357,0.6973502039909363,0.37,True
1160,46.4,neutral,0.6034343242645264,0.5459821224212646,0.7000420093536377,0.43,True
1161,46.44,neutral,0.6016468405723572,0.5464551448822021,0.6909756064414978,0.47,True
1162,46.48,neutral,0.6045037508010864,0.5500927567481995,0.6996287107467651,0.5,False
1163,46.52,neutral,0.6158726811408997,0.5533120632171631,0.7043843269348145,0.52,False
1164,46.56,neutral,0.6199458837509155,0.5590879321098328,0.7110112905502319,0.54,False
1165,46.6,neutral,0.6257951259613037,0.5665190815925598,0.7235643267631531,0.51,False
1166,46.64,neutral,0.6316321492195129,0.5741016864776611,0.7289698719978333,0.5,False
1167,46.68,neutral,0.6316575407981873,0.5766288638114929,0.7328937649726868,0.46,True
1168,46.72,neutral,0.6393988728523254,0.5797497034072876,0.7313694357872009,0.42,True
1169,46.76,neutral,0.6317631602287292,0.583024799823761,0.730956494808197,0.38,True
1170,46.8,neutral,0.6361983418464661,0.5866474509239197,0.7313854098320007,0.35,True
1171,46.84,neutral,0.6300351619720459,0.5897117257118225,0.7303788065910339,0.32,True
1172,46.88,neutral,0.6088906526565552,0.5910549759864807,0.730394721031189,0.29,True
1173,46.92,neutral,0.6351503729820251,0.5946007370948792,0.7287852764129639,0.3,True
1174,46.96,neutral,0.6361283659934998,0.598626971244812,0.7281608581542969,0.34,True
1175,47.0,neutral,0.6334288120269775,0.6036818623542786,0.7215332984924316,0.37,True
1176,47.04,neutral,0.6351625323295593,0.6018300652503967,0.7211380004882812,0.4,True
1177,47.08,neutral,0.5909698605537415,0.5880887508392334,0.7211161851882935,0.43,True
1178,47.12,neutral,0.5975286960601807,0.5789306163787842,0.7111226916313171,0.48,True
1179,47.16,neutral,0.6096591949462891,0.5799350738525391,0.7020490765571594,0.5,False
1180,47.2,neutral,0.6679184436798096,0.606478750705719,0.7107595801353455,0.55,False
1181,47.24,neutral,0.5789764523506165,0.6053116321563721,0.7051973938941956,0.56,False
1182,47.28,neutral,0.6635161638259888,0.6022503972053528,0.6873207688331604,0.6,False
1212,48.48,neutral,0.686095118522644,0.6432863473892212,0.767646849155426,0.62,False
1213,48.52,neutral,0.6860417723655701,0.6431309580802917,0.762597382068634,0.64,False
1214,48.56,neutral,0.6780894994735718,0.6445030570030212,0.7615790367126465,0.65,False
1215,48.6,neutral,0.6957967877388,0.6478952169418335,0.7615100145339966,0.66,False
1216,48.64,neutral,0.6895064115524292,0.6549763679504395,0.7616978287696838,0.66,False
1217,48.68,neutral,0.6915121674537659,0.6592501997947693,0.7697224020957947,0.66,False
1218,48.72,neutral,0.7104989886283875,0.6633350849151611,0.7798301577568054,0.66,False
1219,48.76,neutral,0.6596777439117432,0.6598560810089111,0.7994440793991089,0.66,False
1220,48.8,neutral,0.6612908840179443,0.6586311459541321,0.7880917191505432,0.69,False
1221,48.84,neutral,0.6598230004310608,0.6585181951522827,0.782604455947876,0.69,False
1222,48.88,neutral,0.6683682799339294,0.6590340733528137,0.8088510632514954,0.7,False
1223,48.92,neutral,0.6699823141098022,0.6590445041656494,0.8131769895553589,0.7,False
1224,48.96,neutral,0.6702247858047485,0.6589842438697815,0.8101202845573425,0.72,False
1225,49.0,neutral,0.6806440949440002,0.656380832195282,0.8090230822563171,0.71,False
1226,49.04,neutral,0.6861500144004822,0.6566708087921143,0.8044339418411255,0.7,False
1227,49.08,neutral,0.6933240294456482,0.658189058303833,0.8166601061820984,0.71,False
1228,49.12,neutral,0.6908344626426697,0.665734052658081,0.8180622458457947,0.71,False
1229,49.16,neutral,0.6885982751846313,0.6662368774414062,0.8301436901092529,0.69,False
1230,49.2,neutral,0.6872913837432861,0.680688738822937,0.8364270329475403,0.68,False
1231,49.24,neutral,0.6961439251899719,0.6815922260284424,0.8426524996757507,0.64,False
1232,49.28,neutral,0.7322630286216736,0.6826155185699463,0.8516875505447388,0.62,False
1233,49.32,neutral,0.7317336797714233,0.6922199726104736,0.8408988118171692,0.64,False
1234,49.36,neutral,0.7120827436447144,0.6984886527061462,0.8763989806175232,0.64,False
1235,49.4,neutral,0.7053082585334778,0.7108170986175537,0.8323996067047119,0.66,False
1236,49.44,neutral,0.7027226090431213,0.7178483009338379,0.8859439492225647,0.69,False
1237,49.48,Aufschlag,0.7228578329086304,0.7259886264801025,0.8928602933883667,0.71,False
